  Number  Name                   Base kV    Type    Load MW    Load Mvar     Gen. MW    Set. kV    Mvar fixed    Mvar var.
   53032  CAJAT3T                13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   53033  CAJAT4T                13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   53034  CAJT3TA                13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   53036  CAJT3TB                13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   53038  CAJT3TC                13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   53050  LIN230A               230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   53052  LIN230B               230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   53058  LIN34.5A               34.5000       1   -39.0000       0.0000      0.0000   nan             0.0000       0.0000
   53060  LIN34.5B               34.5000       1    18.1830       3.5300      0.0000   nan             0.0000       0.0000
   53080  LINT1T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   53081  LINT2T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   53100  BEL230A               230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   53102  BEL230B               230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   53108  BEL34.5D               34.5000       1    -1.0000       0.0000      0.0000   nan             0.0000       0.0000
   53109  BEL34.5C               34.5000       1    18.3120       2.5900      0.0000   nan             0.0000       0.0000
   53110  BEL34.5E               34.5000       1    26.1490       1.9770      0.0000   nan             0.0000       0.0000
   53111  FLB34.5                34.5000       1     9.7900       3.0000      0.0000   nan             0.0000       0.0000
   53112  INT34.5A               34.5000       1     8.8000       1.7000      0.0000   nan             0.0000       0.0000
   53113  INT34.5B               34.5000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   53130  BELT1T                 13.8000       4     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   53131  BELT2T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   53132  BELT3T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   53133  BELT4T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   53134  BELT5T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   53135  BELT6T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   53150  SMI230A               230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   53152  SMI230B               230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   53154  SMI138A               138.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   53156  SMI138B               138.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   53158  SMI34.5A               34.5000       1    19.2110       2.6900      0.0000   nan             0.0000      12.0000
   53160  SMI34.5B               34.5000       1    23.8360       4.6800      0.0000   nan             0.0000       0.0000
   53180  SMIAT1T                13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   53181  SMIAT2T                13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   53182  SMIAT3T                13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   53183  SMIT1T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   53184  SMIT2T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   53200  GAR230A               230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   53204  GAR138A               138.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   53206  GAR138B               138.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   53208  GAR34.5A               34.5000       1    15.7420       1.9600      0.0000   nan             0.0000      12.0000
   53210  GAR34.5B               34.5000       1     9.5750       1.8500      0.0000   nan             0.0000       0.0000
   53220  GAR-U12                13.8000       2     0.0000       0.0000     15.0000     1.0000        0.0000       0.0000
   53221  VGA-U3                 13.8000       2     0.0000       0.0000     35.0000     1.0000        0.0000       0.0000
   53222  VGA-U4                 13.8000       2     0.0000       0.0000     35.0000     0.9907        0.0000       0.0000
   53230  GART1T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   53231  GART2T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   53232  GARAT1T                13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   53234  GARAT2T                13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   53254  NAR138A               138.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   53256  NAR138B               138.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   53258  NAR34.5A               34.5000       1     0.0000       0.0000      0.0000   nan             0.0000      12.0000
   53260  NAR34.5B               34.5000       1    14.9710       1.9600      0.0000   nan             0.0000       0.0000
   53280  NART1T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   53281  NART2T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   53304  COC138                138.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   53308  COC34.5A               34.5000       1    26.2770       5.6100      0.0000   nan             0.0000       0.0000
   53310  COC34.5B               34.5000       1    21.2670       3.4200      0.0000   nan             0.0000       0.0000
   53312  COC34.5C               34.5000       1    -2.5000       0.0000      0.0000   nan             0.0000      12.0000
   53330  COCT1T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   53331  COCT2T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   53332  COCT3T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   53354  ESC138A               138.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   53356  ESC138B               138.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   53358  ESC34.5A               34.5000       1     0.0000       1.0000      0.0000   nan             0.0000       0.0000
